0	0.82
1	0.82
2	0.82
3	0.82
4	0.82
5	0.82
6	0.82
7	0.82
8	0.82
9	0.82
10	0.82
11	0.82
12	0.82
13	0.82
14	0.82
15	0.82
16	0.82
17	0.82
18	0.82
19	0.82
20	0.82
21	0.82
22	0.82
23	0.82
24	0.82
25	0.82
26	0.82
27	0.82
28	0.82
29	0.82
30	0.82
31	0.82
32	0.82
33	0.82
34	0.82
35	0.82
36	0.82
37	0.82
38	0.82
39	0.82
40	0.82
41	0.82
42	0.82
43	0.82
44	0.82
45	0.82
46	0.82
47	0.82
48	0.82
49	0.82
50	0.82
51	0.82
52	0.82
53	0.82
54	0.82
55	0.82
56	0.82
57	0.82
58	0.82
59	0.82
60	0.82
61	0.82
62	0.82
63	0.82
64	0.82
65	0.82
66	0.82
67	0.82
68	0.82
69	0.82
70	0.82
71	0.82
72	0.82
73	0.82
74	0.82
75	0.82
76	0.82
77	0.82
78	0.82
79	0.82
80	0.82
81	0.82
82	0.82
83	0.82
84	0.82
85	0.82
86	0.82
87	0.82
88	0.82
89	0.82
90	0.82
91	0.82
92	0.82
93	0.82
94	0.82
95	0.82
96	0.82
97	0.82
98	0.82
99	0.82
100	0.82
101	0.82
102	0.82
103	0.82
104	0.82
105	0.82
106	0.82
107	0.82
108	0.82
109	0.82
110	0.82
111	0.82
112	0.82
113	0.82
114	0.82
115	0.82
116	0.82
117	0.82
118	0.82
119	0.82
120	0.82
121	0.82
122	0.82
123	0.82
124	0.82
125	0.82
126	0.82
127	0.82
128	0.82
129	0.82
130	0.82
131	0.82
132	0.82
133	0.82
134	0.82
135	0.82
136	0.82
137	0.82
138	0.82
139	0.82
140	0.82
141	0.82
142	0.82
143	0.82
144	0.82
145	0.82
146	0.82
147	0.82
148	0.82
149	0.82
150	0.82
151	0.82
152	0.82
153	0.82
154	0.82
155	0.82
156	0.82
157	0.82
158	0.82
159	0.82
160	0.82
161	0.82
162	0.82
163	0.82
164	0.82
165	0.82
166	0.82
167	0.82
168	0.82
169	0.82
