439	70.0
440	70.0
441	70.0
442	70.0
443	70.0
444	70.0
445	70.0
446	70.0
447	70.0
448	70.0
449	70.0
450	70.0
451	70.0
452	70.0
453	70.0
454	70.0
455	70.0
456	70.0
457	70.0
458	70.0
459	70.0
460	70.0
461	70.0
462	70.0
463	70.0
464	70.0
465	70.0
466	70.0
467	70.0
468	70.0
469	70.0
470	70.0
471	70.0
472	70.0
473	70.0
474	70.0
475	70.0
476	70.0
477	70.0
478	70.0
479	70.0
480	70.0
481	70.0
482	70.0
483	70.0
484	70.0
485	70.0
486	70.0
487	70.0
488	70.0
489	70.0
490	70.0
491	70.0
492	70.0
493	70.0
494	70.0
495	70.0
496	70.0
497	70.0
498	70.0
499	70.0
500	70.0
501	70.0
502	70.0
503	70.0
504	70.0
505	70.0
506	70.0
507	70.0
508	70.0
509	70.0
510	70.0
511	70.0
512	70.0
513	70.0
514	70.0
515	70.0
516	70.0
517	70.0
518	70.0
519	70.0
520	70.0
521	70.0
522	70.0
523	70.0
524	70.0
525	70.0
526	70.0
527	70.0
528	70.0
529	70.0
530	70.0
531	70.0
532	70.0
533	70.0
534	70.0
535	70.0
536	70.0
537	70.0
538	70.0
539	70.0
540	70.0
541	70.0
542	70.0
543	70.0
544	70.0
545	70.0
546	70.0
547	70.0
548	70.0
549	70.0
550	70.0
551	70.0
552	70.0
553	70.0
554	70.0
555	70.0
556	70.0
557	70.0
558	70.0
559	70.0
560	70.0
561	70.0
562	70.0
563	70.0
564	70.0
565	70.0
566	70.0
567	70.0
568	70.0
569	70.0
570	70.0
571	70.0
572	70.0
573	70.0
574	70.0
575	70.0
576	70.0
577	70.0
578	70.0
579	70.0
580	70.0
581	70.0
582	70.0
583	70.0
584	70.0
585	70.0
586	70.0
587	70.0
588	70.0
589	70.0
590	70.0
591	70.0
592	70.0
593	70.0
594	70.0
595	70.0
596	70.0
597	70.0
598	70.0
599	70.0
600	70.0
601	70.0
602	70.0
603	70.0
604	70.0
605	70.0
606	70.0
607	70.0
608	70.0
609	70.0
610	70.0
611	70.0
612	70.0
613	70.0
614	70.0
615	70.0
616	70.0
617	70.0
618	70.0
619	70.0
620	70.0
621	70.0
622	70.0
623	70.0
624	70.0
625	70.0
626	70.0
627	70.0
628	70.0
629	70.0
630	70.0
631	70.0
632	70.0
633	70.0
634	70.0
635	70.0
636	70.0
637	70.0
638	70.0
639	70.0
640	70.0
641	70.0
642	70.0
643	70.0
644	70.0
645	70.0
646	70.0
647	70.0
648	70.0
649	70.0
650	70.0
651	70.0
652	70.0
653	70.0
654	70.0
655	70.0
656	70.0
657	70.0
658	70.0
659	70.0
660	70.0
661	70.0
662	70.0
663	70.0
664	70.0
665	70.0
666	70.0
667	70.0
668	70.0
669	70.0
670	70.0
671	70.0
672	70.0
673	70.0
674	70.0
675	70.0
676	70.0
677	70.0
678	70.0
679	70.0
680	70.0
681	70.0
682	70.0
683	70.0
684	70.0
685	70.0
686	70.0
687	70.0
688	70.0
689	70.0
690	70.0
691	70.0
692	70.0
693	70.0
694	70.0
695	70.0
696	70.0
697	70.0
698	70.0
699	70.0
700	70.0
701	70.0
702	70.0
703	70.0
704	70.0
705	70.0
706	70.0
707	70.0
708	70.0
709	70.0
710	70.0
711	70.0
712	70.0
713	70.0
714	70.0
715	70.0
716	70.0
717	70.0
718	70.0
719	70.0
720	70.0
721	70.0
722	70.0
723	70.0
724	70.0
725	70.0
726	70.0
727	70.0
728	70.0
729	70.0
730	70.0
731	70.0
732	70.0
733	70.0
734	70.0
735	70.0
736	70.0
737	70.0
738	70.0
739	70.0
740	70.0
741	70.0
742	70.0
743	70.0
744	70.0
745	70.0
746	70.0
747	70.0
748	70.0
749	70.0
750	70.0
751	70.0
752	70.0
753	70.0
754	70.0
755	70.0
756	70.0
757	70.0
758	70.0
759	70.0
760	70.0
761	70.0
762	70.0
763	70.0
764	70.0
765	70.0
766	70.0
767	70.0
768	70.0
769	70.0
770	70.0
771	70.0
772	70.0
773	70.0
774	70.0
775	70.0
776	70.0
777	70.0
778	70.0
779	70.0
780	70.0
781	70.0
782	70.0
783	70.0
784	70.0
785	70.0
786	70.0
787	70.0
788	70.0
789	70.0
790	70.0
791	70.0
792	70.0
793	70.0
794	70.0
795	70.0
796	70.0
797	70.0
798	70.0
799	70.0
800	70.0
801	70.0
802	70.0
803	70.0
804	70.0
805	70.0
806	70.0
807	70.0
808	70.0
809	70.0
810	70.0
811	70.0
812	70.0
813	70.0
814	70.0
815	70.0
816	70.0
817	70.0
818	70.0
819	70.0
820	70.0
821	70.0
822	70.0
823	70.0
824	70.0
825	70.0
826	70.0
827	70.0
828	70.0
829	70.0
830	70.0
831	70.0
832	70.0
833	70.0
834	70.0
835	70.0
836	70.0
837	70.0
838	70.0
839	70.0
840	70.0
841	70.0
842	70.0
843	70.0
844	70.0
845	70.0
846	70.0
847	70.0
848	70.0
849	70.0
850	70.0
851	70.0
852	70.0
853	70.0
854	70.0
855	70.0
856	70.0
857	70.0
858	70.0
859	70.0
860	70.0
861	70.0
862	70.0
863	70.0
864	70.0
865	70.0
866	70.0
867	70.0
868	70.0
869	70.0
870	70.0
871	70.0
872	70.0
873	70.0
874	70.0
875	70.0
876	70.0
877	70.0
878	70.0
879	70.0
880	70.0
881	70.0
882	70.0
883	70.0
884	70.0
885	70.0
886	70.0
887	70.0
888	70.0
889	70.0
890	70.0
891	70.0
892	70.0
893	70.0
894	70.0
895	70.0
896	70.0
897	70.0
898	70.0
899	70.0
900	70.0
901	70.0
902	70.0
903	70.0
904	70.0
905	70.0
906	70.0
907	70.0
908	70.0
909	70.0
910	70.0
911	70.0
912	70.0
913	70.0
914	70.0
915	70.0
916	70.0
917	70.0
918	70.0
919	70.0
920	70.0
921	70.0
922	70.0
923	70.0
924	70.0
925	70.0
926	70.0
927	70.0
928	70.0
929	70.0
930	70.0
931	70.0
932	70.0
933	70.0
934	70.0
935	70.0
936	70.0
937	70.0
938	70.0
939	70.0
940	70.0
941	70.0
942	70.0
943	70.0
944	70.0
945	70.0
946	70.0
947	70.0
948	70.0
949	70.0
950	70.0
951	70.0
952	70.0
953	70.0
954	70.0
955	70.0
956	70.0
957	70.0
958	70.0
959	70.0
960	70.0
961	70.0
962	70.0
963	70.0
964	70.0
965	70.0
966	70.0
967	70.0
968	70.0
969	70.0
970	70.0
971	70.0
972	70.0
973	70.0
974	70.0
975	70.0
976	70.0
977	70.0
978	70.0
979	70.0
980	70.0
981	70.0
982	70.0
983	70.0
984	70.0
985	70.0
986	70.0
987	70.0
988	70.0
989	70.0
990	70.0
991	70.0
992	70.0
993	70.0
994	70.0
995	70.0
996	70.0
997	70.0
998	70.0
999	70.0
